x,y,z,id
371,87,426,1
372,87,426,1
373,87,426,1
374,87,426,1
375,87,426,1
376,87,426,1
377,87,426,1
378,87,426,1
379,87,426,1
380,87,426,1
381,87,426,1
382,87,426,1
383,87,426,1
384,87,426,1
385,87,426,1
386,87,426,1
387,87,426,1
388,87,426,1
389,87,426,1
390,87,426,1
391,87,426,1
392,87,426,1
393,87,426,1
394,87,426,1
395,87,426,1
396,87,426,1
397,87,426,1
398,87,426,1
399,87,426,1
400,86,426,1
401,86,426,1
402,86,426,1
403,86,426,1
404,86,426,1
405,86,426,1
406,86,426,1
407,86,426,1
408,86,426,1
409,86,426,1
410,86,426,1
411,86,426,1
412,86,426,1
413,86,426,1
414,86,426,1
415,86,426,1
416,86,426,1
417,86,426,1
418,86,426,1
419,86,426,1
420,86,426,1
421,86,426,1
422,86,426,1
423,86,426,1
424,86,426,1
425,86,426,1
426,86,426,1
427,86,426,1
428,86,426,1
429,86,426,1
430,86,426,1
431,86,426,1
432,86,426,1
433,86,426,1
434,86,426,1
435,85,426,1
436,85,426,1
437,85,426,1
438,85,426,1
439,85,426,1
440,85,426,1
441,85,426,1
442,85,426,1
443,85,426,1
444,85,426,1
445,85,426,1
446,85,426,1
447,85,426,1
448,85,426,1
449,85,426,1
450,85,426,1
451,85,426,1
452,85,426,1
453,85,426,1
454,85,426,1
455,85,426,1
456,85,426,1
457,85,426,1
458,85,426,1
459,85,426,1
460,85,426,1
461,85,426,1
462,85,426,1
463,85,426,1
464,85,426,1
465,84,426,1
466,84,426,1
467,84,426,1
468,84,426,1
469,84,426,1
470,84,426,1
471,84,426,1
472,84,426,1
473,84,426,1
474,84,426,1
475,84,426,1
476,84,426,1
477,84,426,1
478,84,426,1
479,84,426,1
480,84,426,1
481,84,426,1
482,84,426,1
483,84,426,1
484,84,426,1
485,84,426,1
486,84,426,1
487,84,426,1
488,84,426,1
489,84,426,1
490,84,426,1
491,84,426,1
492,84,426,1
493,84,426,1
494,84,426,1
495,83,426,1
496,83,426,1
497,83,426,1
498,83,426,1
499,83,426,1
500,83,426,1
501,83,426,1
502,83,426,1
503,83,426,1
504,83,426,1
505,83,426,1
506,83,426,1
507,83,426,1
508,83,426,1
509,83,426,1
510,83,426,1
511,83,426,1
512,83,426,1
513,83,426,1
514,83,426,1
515,83,426,1
516,83,426,1
517,83,426,1
518,83,426,1
519,83,426,1
520,83,426,1
521,83,426,1
522,83,426,1
523,83,426,1
524,83,426,1
525,83,426,1
526,83,426,1
527,83,426,1
528,83,426,1
529,83,426,1
530,83,426,1
531,83,426,1
532,83,426,1
533,83,426,1
534,83,426,1
535,83,426,1
536,83,426,1
537,83,426,1
538,84,426,1
539,84,426,1
540,84,426,1
541,84,426,1
542,84,426,1
543,84,426,1
544,84,426,1
545,84,426,1
546,84,426,1
547,84,426,1
548,84,426,1
549,84,426,1
550,84,426,1
551,84,426,1
552,84,426,1
553,84,426,1
554,84,426,1
555,84,426,1
556,84,426,1
557,84,426,1
558,84,426,1
559,85,426,1
560,85,426,1
561,85,426,1
562,85,426,1
563,85,426,1
564,85,426,1
565,85,426,1
566,85,426,1
567,85,426,1
568,85,426,1
569,85,426,1
570,86,426,1
571,86,426,1
572,86,426,1
573,86,426,1
574,86,426,1
575,86,426,1
576,86,426,1
577,86,426,1
578,86,426,1
579,86,426,1
580,86,426,1
581,86,426,1
582,87,426,1
583,87,426,1
584,87,426,1
585,87,426,1
586,87,426,1
587,87,426,1
588,87,426,1
589,87,426,1
590,87,426,1
591,87,426,1
592,87,426,1
593,87,426,1
594,87,426,1
595,87,426,1
596,87,426,1
597,87,426,1
598,88,426,1
599,88,426,1
600,88,426,1
601,88,426,1
602,88,426,1
603,88,426,1
604,88,426,1
605,88,426,1
606,88,426,1
607,88,426,1
608,88,426,1
609,89,426,1
610,89,426,1
611,89,426,1
612,89,426,1
613,89,426,1
614,89,426,1
615,89,426,1
616,89,426,1
617,89,426,1
618,89,426,1
619,89,426,1
620,90,426,1
621,90,426,1
622,90,426,1
623,90,426,1
624,90,426,1
625,90,426,1
626,90,426,1
627,90,426,1
628,90,426,1
629,90,426,1
630,90,426,1
631,90,426,1
632,90,426,1
633,90,426,1
634,90,426,1
635,91,426,1
636,91,426,1
637,91,426,1
638,91,426,1
639,91,426,1
640,91,426,1
641,91,426,1
642,91,426,1
643,91,426,1
644,91,426,1
645,91,426,1
646,91,426,1
647,91,426,1
648,91,426,1
649,91,426,1
650,91,426,1
651,91,426,1
652,91,426,1
653,91,426,1
654,91,426,1
655,91,426,1
656,91,426,1
657,91,426,1
658,91,426,1
659,91,426,1
660,91,426,1
661,91,426,1
662,91,426,1
663,91,426,1
664,91,426,1
665,91,426,1
666,91,426,1
667,91,426,1
668,91,426,1
669,91,426,1
670,91,426,1
671,91,426,1
672,91,426,1
673,91,426,1
674,91,426,1
675,91,426,1
676,91,426,1
677,90,426,1
678,90,426,1
679,90,426,1
680,90,426,1
681,90,426,1
682,90,426,1
683,90,426,1
684,90,426,1
685,90,426,1
686,90,426,1
687,90,426,1
688,90,426,1
689,90,426,1
690,90,426,1
691,90,426,1
692,89,426,1
693,89,426,1
694,89,426,1
695,89,426,1
696,89,426,1
697,89,426,1
698,89,426,1
699,89,426,1
700,89,426,1
701,89,426,1
702,88,426,1
703,88,426,1
704,88,426,1
705,88,426,1
706,88,426,1
707,88,426,1
708,88,426,1
709,88,426,1
710,88,426,1
711,87,426,1
712,87,426,1
713,87,426,1
714,87,426,1
715,87,426,1
716,87,426,1
717,87,426,1
718,87,426,1
719,86,426,1
720,86,426,1
721,86,426,1
722,86,426,1
723,86,426,1
724,86,426,1
725,86,426,1
726,86,426,1
727,85,426,1
728,85,426,1
729,85,426,1
730,85,426,1
731,85,426,1
732,85,426,1
733,85,426,1
734,85,426,1
735,84,426,1
736,84,426,1
737,84,426,1
738,84,426,1
739,84,426,1
740,84,426,1
741,84,426,1
742,83,426,1
743,83,426,1
744,83,426,1
745,83,426,1
746,83,426,1
747,83,426,1
748,83,426,1
749,82,426,1
750,82,426,1
751,82,426,1
752,82,426,1
753,82,426,1
754,82,426,1
755,82,426,1
756,82,426,1
757,81,426,1
758,81,426,1
759,81,426,1
760,81,426,1
761,81,426,1
762,81,426,1
763,81,426,1
764,81,426,1
765,81,426,1
766,81,426,1
767,81,426,1
768,80,426,1
769,80,426,1
770,80,426,1
771,80,426,1
772,80,426,1
773,80,426,1
774,80,426,1
775,80,426,1
776,80,426,1
777,80,426,1
778,80,426,1
779,80,426,1
780,80,426,1
781,80,426,1
782,80,426,1
783,80,426,1
784,80,426,1
785,80,426,1
786,80,426,1
787,80,426,1
788,80,426,1
789,80,426,1
790,80,426,1
791,80,426,1
792,80,426,1
793,80,426,1
794,80,426,1
795,80,426,1
796,80,426,1
797,80,426,1
798,80,426,1
799,80,426,1
800,80,426,1
801,80,426,1
802,80,426,1
803,80,426,1
804,80,426,1
805,80,426,1
806,80,426,1
807,80,426,1
808,80,426,1
809,80,426,1
810,80,426,1
811,80,426,1
812,80,426,1
813,80,426,1
814,80,426,1
815,80,426,1
816,80,426,1
817,80,426,1
818,80,426,1
819,80,426,1
820,80,426,1
821,80,426,1
822,80,426,1
823,80,426,1
824,80,426,1
825,80,426,1
826,80,426,1
827,80,426,1
828,80,426,1
829,80,426,1
830,80,426,1
831,80,426,1
832,80,426,1
833,80,426,1
834,80,426,1
835,80,426,1
836,80,426,1
837,80,426,1
838,80,426,1
839,80,426,1
840,80,426,1
841,80,426,1
842,80,426,1
843,80,426,1
844,81,426,1
845,81,426,1
846,81,426,1
847,81,426,1
848,81,426,1
849,81,426,1
850,81,426,1
851,81,426,1
852,81,426,1
853,81,426,1
854,81,426,1
855,81,426,1
856,81,426,1
857,81,426,1
858,81,426,1
859,82,426,1
860,82,426,1
861,82,426,1
862,82,426,1
863,82,426,1
864,82,426,1
865,82,426,1
866,82,426,1
867,82,426,1
868,82,426,1
869,83,426,1
870,83,426,1
871,83,426,1
872,83,426,1
873,83,426,1
874,83,426,1
875,83,426,1
876,83,426,1
877,83,426,1
878,83,426,1
879,84,426,1
880,84,426,1
881,84,426,1
882,84,426,1
883,84,426,1
884,84,426,1
885,84,426,1
886,84,426,1
887,84,426,1
888,84,426,1
889,84,426,1
890,84,426,1
891,85,426,1
892,85,426,1
893,85,426,1
894,85,426,1
895,85,426,1
896,85,426,1
897,85,426,1
898,85,426,1
899,85,426,1
900,85,426,1
901,85,426,1
902,85,426,1
903,85,426,1
904,85,426,1
905,85,426,1
906,85,426,1
907,85,426,1
908,85,426,1
909,85,426,1
910,85,426,1
911,85,426,1
912,85,426,1
913,85,426,1
914,85,426,1
915,85,426,1
916,85,426,1
917,85,426,1
918,85,426,1
919,85,426,1
920,85,426,1
921,85,426,1
922,85,426,1
923,85,426,1
924,85,426,1
925,85,426,1
926,85,426,1
927,85,426,1
928,85,426,1
929,85,426,1
930,85,426,1
931,85,426,1
932,85,426,1
933,85,426,1
934,85,426,1
935,85,426,1
936,85,426,1
937,84,426,1
938,84,426,1
939,84,426,1
940,84,426,1
941,84,426,1
942,84,426,1
943,84,426,1
944,84,426,1
945,84,426,1
946,84,426,1
947,84,426,1
948,84,426,1
949,84,426,1
950,84,426,1
951,84,426,1
952,84,426,1
953,84,426,1
954,84,426,1
955,84,426,1
956,84,426,1
957,83,426,1
958,83,426,1
959,83,426,1
960,83,426,1
961,83,426,1
962,83,426,1
963,83,426,1
964,83,426,1
965,83,426,1
966,83,426,1
967,83,426,1
968,83,426,1
969,83,426,1
970,83,426,1
971,83,426,1
972,83,426,1
973,83,426,1
974,83,426,1
975,83,426,1
976,83,426,1
977,83,426,1
978,83,426,1
979,83,426,1
980,83,426,1
981,83,426,1
982,83,426,1
983,83,426,1
984,83,426,1
985,83,426,1
986,83,426,1
987,83,426,1
988,83,426,1
989,83,426,1
990,83,426,1
991,83,426,1
992,83,426,1
993,83,426,1
994,83,426,1
995,83,426,1
996,83,426,1
997,83,426,1
998,83,426,1
999,83,426,1
1000,83,426,1
1001,83,426,1
1002,83,426,1
1003,83,426,1
1004,83,426,1
1005,83,426,1
1006,83,426,1
1007,83,426,1
1008,83,426,1
1009,83,426,1
1010,83,426,1
1011,83,426,1
1012,83,426,1
1013,83,426,1
1014,83,426,1
1015,83,426,1
1016,83,426,1
1017,83,426,1
1018,83,426,1
1019,83,426,1
1020,83,426,1
1021,83,426,1
1022,83,426,1
1023,83,426,1
1024,83,426,1
1025,83,426,1
1026,83,426,1
1027,83,426,1
1028,83,426,1
1029,83,426,1
1030,83,426,1
1031,83,426,1
1032,83,426,1
1033,83,426,1
1034,83,426,1
1035,83,426,1
1036,83,426,1
1037,83,426,1
1038,83,426,1
1039,83,426,1
1040,83,426,1
1041,83,426,1
1042,83,426,1
1043,83,426,1
1044,83,426,1
1045,83,426,1
1046,83,426,1
1047,83,426,1
1048,83,426,1
1049,83,426,1
1050,83,426,1
1051,83,426,1
1052,83,426,1
1053,83,426,1
1054,83,426,1
1055,83,426,1
1056,83,426,1
1057,83,426,1
1058,83,426,1
1059,83,426,1
1060,83,426,1
1061,83,426,1
1062,83,426,1
1063,83,426,1
1064,83,426,1
1065,83,426,1
1066,83,426,1
1067,83,426,1
1068,83,426,1
1069,83,426,1
1070,83,426,1
1071,83,426,1
1072,83,426,1
1073,83,426,1
1074,83,426,1
1075,83,426,1
1076,83,426,1
1077,83,426,1
1078,83,426,1
1079,83,426,1
1080,84,426,1
1081,84,426,1
1082,84,426,1
1083,84,426,1
1084,84,426,1
1085,84,426,1
1086,84,426,1
1087,84,426,1
1088,84,426,1
1089,84,426,1
1090,84,426,1
1091,84,426,1
1092,84,426,1
1093,84,426,1
1094,84,426,1
1095,84,426,1
1096,84,426,1
1097,84,426,1
1098,84,426,1
1099,84,426,1
1100,84,426,1
1101,84,426,1
1102,84,426,1
1103,84,426,1
1104,84,426,1
1105,84,426,1
1106,84,426,1
1107,84,426,1
1108,84,426,1
1109,84,426,1
1110,84,426,1
1111,84,426,1
1112,84,426,1
1113,85,426,1
1114,85,426,1
1115,85,426,1
1116,85,426,1
1117,85,426,1
1118,85,426,1
1119,85,426,1
1120,85,426,1
1121,85,426,1
1122,85,426,1
1123,85,426,1
1124,85,426,1
1125,85,426,1
1126,85,426,1
1127,85,426,1
1128,85,426,1
1129,85,426,1
1130,85,426,1
1131,85,426,1
1132,85,426,1
1133,85,426,1
1134,85,426,1
1135,85,426,1
1136,85,426,1
1137,85,426,1
1138,85,426,1
1139,85,426,1
1140,85,426,1
1141,85,426,1
1142,85,426,1
1143,85,426,1
1144,85,426,1
1145,85,426,1
1146,85,426,1
1147,85,426,1
1148,85,426,1
1149,85,426,1
1150,85,426,1
1151,85,426,1
1152,85,426,1
1153,85,426,1
1154,85,426,1
1155,85,426,1
1156,85,426,1
1157,85,426,1
1158,85,426,1
1159,85,426,1
1160,85,426,1
1161,85,426,1
1162,85,426,1
1163,85,426,1
1164,85,426,1
1165,85,426,1
1166,85,426,1
1167,85,426,1
1168,85,426,1
1169,85,426,1
1170,85,426,1
1171,85,426,1
1172,85,426,1
1173,85,426,1
1174,85,426,1
1175,85,426,1
1176,85,426,1
1177,85,426,1
1178,85,426,1
1179,85,426,1
1180,85,426,1
1181,85,426,1
1182,85,426,1
1183,85,426,1
1184,85,426,1
1185,85,426,1
1186,85,426,1
1187,85,426,1
1188,85,426,1
1189,85,426,1
1190,85,426,1
1191,85,426,1
1192,85,426,1
1193,85,426,1
1194,85,426,1
1195,85,426,1
1196,85,426,1
1197,85,426,1
1198,85,426,1
1199,85,426,1
1200,85,426,1
1201,85,426,1
1202,85,426,1
1203,85,426,1
1204,84,426,1
1205,84,426,1
1206,84,426,1
1207,84,426,1
1208,84,426,1
1209,84,426,1
1210,84,426,1
1211,84,426,1
1212,84,426,1
1213,84,426,1
1214,84,426,1
1215,84,426,1
1216,84,426,1
1217,84,426,1
1218,84,426,1
1219,84,426,1
1220,84,426,1
1221,84,426,1
1222,84,426,1
1223,85,426,1
1224,85,426,1
1225,85,426,1
1226,85,426,1
1227,85,426,1
1228,85,426,1
1229,85,426,1
1230,85,426,1
1231,85,426,1
1232,85,426,1
1233,85,426,1
1234,85,426,1
1235,85,426,1
1236,85,426,1
1237,85,426,1
1238,85,426,1
1239,85,426,1
1240,85,426,1
1241,85,426,1
1242,85,426,1
1243,85,426,1
1244,85,426,1
1245,85,426,1
1246,85,426,1
1247,85,426,1
1248,85,426,1
1249,85,426,1
1250,85,426,1
1251,85,426,1
1252,85,426,1
1253,85,426,1
1254,85,426,1
1255,85,426,1
1256,85,426,1
1257,85,426,1
1258,85,426,1
1259,85,426,1
1260,85,426,1
1261,85,426,1
1262,85,426,1
1263,85,426,1
1264,85,426,1
1265,85,426,1
1266,85,426,1
1267,85,426,1
1268,85,426,1
1269,85,426,1
1270,85,426,1
1271,85,426,1
1272,85,426,1
1273,85,426,1
1274,85,426,1
1275,85,426,1
1276,85,426,1
1277,85,426,1
1278,85,426,1
1279,85,426,1
1280,85,426,1
1281,85,426,1
1282,85,426,1
1283,84,426,1
1284,84,426,1
1285,84,426,1
1286,84,426,1
1287,84,426,1
1288,84,426,1
1289,84,426,1
1290,84,426,1
1291,84,426,1
1292,84,426,1
1293,84,426,1
1294,84,426,1
1295,84,426,1
1296,84,426,1
1297,84,426,1
1298,84,426,1
1299,84,426,1
1300,84,426,1
1301,84,426,1
1302,84,426,1
1303,83,426,1
1304,83,426,1
1305,83,426,1
1306,83,426,1
1307,83,426,1
1308,83,426,1
1309,83,426,1
1310,83,426,1
1311,83,426,1
1312,83,426,1
1313,83,426,1
1314,83,426,1
1315,83,426,1
1316,83,426,1
1317,83,426,1
1318,83,426,1
1319,83,426,1
1320,83,426,1
1321,83,426,1
1322,83,426,1
1323,83,426,1
1324,83,426,1
1325,83,426,1
1326,83,426,1
1327,83,426,1
1328,83,426,1
1329,83,426,1
1330,83,426,1
1331,83,426,1
1332,83,426,1
1333,83,426,1
1334,83,426,1
1335,83,426,1
1336,83,426,1
1337,83,426,1
1338,83,426,1
1339,83,426,1
1340,83,426,1
1341,83,426,1
1342,83,426,1
1343,83,426,1
1344,83,426,1
1345,83,426,1
1346,83,426,1
1347,83,426,1
1348,83,426,1
1349,83,426,1
1350,83,426,1
1351,83,426,1
1352,83,426,1
1353,83,426,1
1354,83,426,1
1355,83,426,1
1356,83,426,1
1357,83,426,1
1358,83,426,1
1359,83,426,1
1360,83,426,1
1361,83,426,1
1362,83,426,1
1363,83,426,1
1364,83,426,1
1365,83,426,1
1366,83,426,1
1367,83,426,1
1368,83,426,1
1369,83,426,1
1370,83,426,1
1371,83,426,1
1372,83,426,1
1373,83,426,1
1374,83,426,1
1375,83,426,1
1376,83,426,1
1377,83,426,1
1378,83,426,1
1379,83,426,1
1380,83,426,1
1381,83,426,1
1382,83,426,1
1383,83,426,1
1384,83,426,1
1385,83,426,1
1386,83,426,1
1387,83,426,1
1388,83,426,1
1389,83,426,1
1390,83,426,1
1391,83,426,1
1392,83,426,1
1393,83,426,1
1394,83,426,1
1395,83,426,1
1396,83,426,1
1397,83,426,1
1398,83,426,1
1399,83,426,1
1400,83,426,1
1401,83,426,1
1402,83,426,1
1403,83,426,1
1404,83,426,1
1405,83,426,1
1406,83,426,1
1407,83,426,1
1408,83,426,1
1409,83,426,1
1410,83,426,1
1411,83,426,1
1412,83,426,1
1413,83,426,1
1414,83,426,1
1415,83,426,1
1416,83,426,1
1417,83,426,1
1418,83,426,1
1419,83,426,1
1420,83,426,1
1421,83,426,1
1422,83,426,1
1423,83,426,1
1424,83,426,1
1425,83,426,1
1426,83,426,1
1427,83,426,1
1428,83,426,1
1429,83,426,1
1430,83,426,1
1431,83,426,1
1432,83,426,1
1433,83,426,1
1434,83,426,1
1435,83,426,1
1436,83,426,1
1437,83,426,1
1438,83,426,1
1439,83,426,1
1440,83,426,1
1441,83,426,1
1442,83,426,1
1443,83,426,1
1444,83,426,1
1445,83,426,1
1446,83,426,1
1447,83,426,1
1448,83,426,1
1449,83,426,1
1450,83,426,1
1451,83,426,1
1452,83,426,1
1453,83,426,1
1454,83,426,1
1455,83,426,1
1456,83,426,1
1457,83,426,1
1458,83,426,1
1459,83,426,1
1460,83,426,1
1461,83,426,1
1462,83,426,1
1463,83,426,1
1464,83,426,1
1465,83,426,1
1466,83,426,1
1467,83,426,1
1468,83,426,1
1469,83,426,1
1470,83,426,1
1471,83,426,1
1472,83,426,1
1473,83,426,1
1474,83,426,1
1475,83,426,1
1476,83,426,1
1477,83,426,1
1478,83,426,1
1479,83,426,1
1480,83,426,1
1481,83,426,1
1482,83,426,1
1483,83,426,1
1484,83,426,1
1485,83,426,1
1486,83,426,1
1487,83,426,1
1488,83,426,1
1489,83,426,1
1490,83,426,1
1491,83,426,1
1492,83,426,1
1493,83,426,1
1494,83,426,1
1495,83,426,1
1496,83,426,1
1497,83,426,1
1498,83,426,1
1499,83,426,1
1500,83,426,1
1501,83,426,1
1502,83,426,1
1503,83,426,1
1504,83,426,1
1505,83,426,1
1506,83,426,1
1507,83,426,1
1508,83,426,1
1509,83,426,1
1510,83,426,1
1511,83,426,1
1512,83,426,1
1513,83,426,1
1514,83,426,1
1515,83,426,1
1516,83,426,1
1517,83,426,1
1518,83,426,1
1519,83,426,1
1520,83,426,1
1521,83,426,1
1522,83,426,1
1523,83,426,1
1524,83,426,1
1525,83,426,1
1526,83,426,1
1527,83,426,1
1528,83,426,1
1529,83,426,1
1530,83,426,1
1531,83,426,1
1532,83,426,1
1533,83,426,1
1534,83,426,1
1535,83,426,1
1536,83,426,1
1537,83,426,1
1538,83,426,1
1539,83,426,1
1540,83,426,1
1541,83,426,1
1542,83,426,1
1543,83,426,1
1544,83,426,1
1545,83,426,1
1546,83,426,1
1547,83,426,1
1548,83,426,1
1549,83,426,1
1550,83,426,1
1551,83,426,1
1552,83,426,1
1553,83,426,1
1554,83,426,1
1555,83,426,1
1556,83,426,1
1557,83,426,1
1558,83,426,1
1559,83,426,1
1560,83,426,1
1561,83,426,1
1562,83,426,1
1563,83,426,1
1564,83,426,1
1565,83,426,1
1566,83,426,1
1567,83,426,1
1568,83,426,1
1569,83,426,1
1570,83,426,1
1571,83,426,1
1572,83,426,1
1573,83,426,1
1574,83,426,1
1575,83,426,1
1576,83,426,1
1577,83,426,1
1578,83,426,1
1579,83,426,1
1580,83,426,1
1581,83,426,1
1582,83,426,1
1583,83,426,1
1584,83,426,1
1585,83,426,1
1586,83,426,1
1587,83,426,1
1588,83,426,1
1589,83,426,1
1590,83,426,1
1591,83,426,1
1592,83,426,1
1593,83,426,1
1594,83,426,1
1595,83,426,1
1596,83,426,1
1597,83,426,1
1598,83,426,1
1599,83,426,1
1600,83,426,1
1601,83,426,1
1602,83,426,1
1603,83,426,1
1604,83,426,1
1605,83,426,1
1606,83,426,1
1607,83,426,1
1608,83,426,1
1609,83,426,1
1610,83,426,1
1611,83,426,1
1612,83,426,1
1613,83,426,1
1614,83,426,1
1615,83,426,1
1616,83,426,1
1617,83,426,1
1618,83,426,1
1619,83,426,1
1620,83,426,1
1621,83,426,1
1622,83,426,1
1623,84,426,1
1624,84,426,1
1625,84,426,1
1626,84,426,1
1627,84,426,1
1628,84,426,1
1629,84,426,1
1630,84,426,1
1631,85,426,1
1632,85,426,1
1633,85,426,1
1634,85,426,1
1635,85,426,1
1636,85,426,1
1637,85,426,1
1638,86,426,1
1639,86,426,1
1640,86,426,1
1641,86,426,1
1642,86,426,1
1643,86,426,1
1644,87,426,1
1645,87,426,1
1646,87,426,1
1647,87,426,1
1648,87,426,1
1649,88,426,1
1650,88,426,1
1651,88,426,1
1652,88,426,1
1653,88,426,1
1654,89,426,1
1655,89,426,1
1656,89,426,1
1657,89,426,1
1658,89,426,1
1659,89,426,1
1660,90,426,1
1661,90,426,1
1662,90,426,1
1663,90,426,1
1664,90,426,1
1665,91,426,1
1666,91,426,1
1667,91,426,1
1668,91,426,1
1669,91,426,1
1670,91,426,1
1671,92,426,1
1672,92,426,1
1673,92,426,1
1674,92,426,1
1675,92,426,1
1676,92,426,1
1677,92,426,1
1678,93,426,1
1679,93,426,1
1680,93,426,1
1681,93,426,1
1682,93,426,1
1683,93,426,1
1684,94,426,1
1685,94,426,1
1686,94,426,1
1687,94,426,1
1688,94,426,1
1689,94,426,1
1690,94,426,1
1691,94,426,1
1692,95,426,1
1693,95,426,1
1694,95,426,1
1695,95,426,1
1696,95,426,1
1697,95,426,1
1698,95,426,1
1699,95,426,1
1700,95,426,1
1701,95,426,1
1702,95,426,1
1703,96,426,1
1704,96,426,1
1705,96,426,1
1706,96,426,1
1707,96,426,1
1708,96,426,1
1709,96,426,1
1710,96,426,1
1711,96,426,1
1712,96,426,1
1713,96,426,1
1714,96,426,1
1715,96,426,1
1716,96,426,1
1717,96,426,1
1718,96,426,1
1719,96,426,1
1720,96,426,1
1721,97,426,1
1722,97,426,1
1723,97,426,1
1724,97,426,1
1725,97,426,1
1726,97,426,1
1727,97,426,1
1728,97,426,1
1729,97,426,1
1730,97,426,1
1731,97,426,1
1732,97,426,1
1733,97,426,1
1734,97,426,1
1735,97,426,1
1736,97,426,1
1737,97,426,1
1738,97,426,1
1739,97,426,1
1740,97,426,1
1741,97,426,1
1742,97,426,1
1743,97,426,1
1744,97,426,1
1745,97,426,1
1746,97,426,1
1747,97,426,1
1748,97,426,1
1749,97,426,1
1750,97,426,1
1751,97,426,1
1752,97,426,1
1753,97,426,1
1754,98,426,1
1755,98,426,1
1756,98,426,1
1757,98,426,1
1758,98,426,1
1759,98,426,1
1760,98,426,1
1761,98,426,1
1762,98,426,1
1763,98,426,1
1764,98,426,1
1765,98,426,1
1766,98,426,1
1767,98,426,1
1768,98,426,1
1769,98,426,1
1770,98,426,1
1771,98,426,1
1772,98,426,1
1773,98,426,1
1774,98,426,1
1775,98,426,1
1776,98,426,1
1777,98,426,1
1778,98,426,1
1779,98,426,1
1780,98,426,1
1781,98,426,1
1782,98,426,1
1783,98,426,1
1784,98,426,1
1785,98,426,1
1786,98,426,1
1787,98,426,1
1788,98,426,1
1789,98,426,1
1790,98,426,1
1791,98,426,1
1792,98,426,1
1793,98,426,1
1794,98,426,1
1795,98,426,1
1796,98,426,1
1797,98,426,1
1798,98,426,1
1799,98,426,1
1800,98,426,1
1801,98,426,1
1802,98,426,1
1803,98,426,1
1804,98,426,1
1805,98,426,1
1806,98,426,1
1807,98,426,1
1808,99,426,1
1809,99,426,1
1810,99,426,1
1811,99,426,1
1812,99,426,1
1813,99,426,1
1814,99,426,1
1815,99,426,1
1816,99,426,1
1817,99,426,1
1818,99,426,1
1819,99,426,1
1820,99,426,1
1821,99,426,1
1822,99,426,1
1823,99,426,1
1824,99,426,1
1825,99,426,1
1826,99,426,1
1827,99,426,1
1828,99,426,1
1829,99,426,1
1830,99,426,1
1831,99,426,1
1832,99,426,1
1833,99,426,1
1834,99,426,1
1835,99,426,1
1836,99,426,1
1837,99,426,1
1838,99,426,1
1839,99,426,1
1840,99,426,1
1841,99,426,1
1842,99,426,1
1843,99,426,1
1844,99,426,1
1845,99,426,1
1846,99,426,1
1847,99,426,1
1848,99,426,1
1849,99,426,1
1850,99,426,1
1851,99,426,1
1852,99,426,1
1853,99,426,1
1854,99,426,1
1855,99,426,1
1856,99,426,1
1857,99,426,1
1858,99,426,1
1859,99,426,1
1860,99,426,1
1861,99,426,1
1862,99,426,1
239,86,427,1
240,86,427,1
241,86,427,1
242,86,427,1
243,86,427,1
244,86,427,1
245,86,427,1
246,86,427,1
247,86,427,1
248,86,427,1
249,86,427,1
250,86,427,1
251,86,427,1
252,86,427,1
253,86,427,1
254,86,427,1
